"Date","Price","Open","High","Low","Vol.","Change %"
"03/10/2025","6,397.00","6,430.00","6,454.00","6,057.00","1.09K","-0.05%"
"03/07/2025","6,400.00","6,301.00","6,626.00","6,301.00","1.42K","1.57%"
"03/06/2025","6,301.00","6,280.00","6,407.00","6,152.00","1.28K","1.22%"
"03/05/2025","6,225.00","6,509.00","6,695.00","6,173.00","0.94K","-3.52%"
"03/04/2025","6,452.00","6,400.00","6,590.00","6,051.00","1.39K","0.40%"
"03/03/2025","6,426.00","7,181.00","7,181.00","6,393.00","1.74K","-10.69%"
"02/28/2025","7,195.00","7,375.00","7,400.00","7,044.00","1.79K","-2.55%"
"02/27/2025","7,383.00","7,357.00","7,414.00","7,137.00","1.53K","0.35%"
"02/26/2025","7,357.00","7,050.00","7,403.00","7,000.00","1.94K","4.47%"
"02/25/2025","7,042.00","6,800.00","7,055.00","6,641.00","3.15K","4.36%"
"02/24/2025","6,748.00","7,320.00","7,524.00","6,572.00","2.76K","-7.74%"
"02/21/2025","7,314.00","7,930.00","7,944.00","7,281.00","2.84K","-7.64%"
"02/20/2025","7,919.00","8,065.00","8,065.00","7,905.00","1.14K","-1.83%"
"02/19/2025","8,067.00","8,043.00","8,108.00","7,987.00","1.03K","0.32%"
"02/18/2025","8,041.00","8,099.00","8,126.00","7,962.00","1.46K","-0.29%"
"02/17/2025","8,064.00","8,016.00","8,100.00","8,000.00","0.48K","0.60%"
"02/14/2025","8,016.00","8,172.00","8,262.00","7,999.00","1.28K","-1.91%"
"02/13/2025","8,172.00","8,000.00","8,218.00","8,000.00","1.19K","2.05%"
"02/12/2025","8,008.00","8,054.00","8,150.00","7,917.00","1.98K","-0.68%"
"02/11/2025","8,063.00","7,802.00","8,081.00","7,802.00","2.58K","3.35%"
"02/10/2025","7,802.00","7,779.00","7,906.00","7,717.00","2.12K","-1.48%"
"02/07/2025","7,919.00","7,970.00","8,178.00","7,620.00","3.21K","-1.15%"
"02/06/2025","8,011.00","8,295.00","8,298.00","7,859.00","3.63K","-3.10%"
"02/05/2025","8,267.00","8,578.00","8,650.00","8,217.00","3.10K","-3.67%"
"02/04/2025","8,582.00","8,670.00","8,737.00","8,430.00","5.35K","-0.96%"
"02/03/2025","8,665.00","8,613.00","8,850.00","8,501.00","4.82K","0.63%"
"01/31/2025","8,611.00","8,788.00","8,829.00","8,280.00","7.21K","-2.47%"
"01/30/2025","8,829.00","9,191.00","9,191.00","8,733.00","3.43K","-3.99%"
"01/29/2025","9,196.00","9,050.00","9,200.00","9,050.00","2.36K","1.68%"
"01/28/2025","9,044.00","9,075.00","9,090.00","8,919.00","3.25K","-0.12%"
"01/27/2025","9,055.00","9,120.00","9,214.00","8,982.00","3.13K","-1.43%"
"01/24/2025","9,186.00","9,213.00","9,269.00","9,002.00","3.19K","0.03%"
"01/23/2025","9,183.00","9,380.00","9,411.00","9,109.00","5.18K","-1.75%"
"01/22/2025","9,347.00","9,199.00","9,427.00","9,103.00","6.01K","1.16%"
"01/21/2025","9,240.00","9,035.00","9,308.00","8,998.00","5.63K","2.62%"
"01/20/2025","9,004.00","8,957.00","9,027.00","8,775.00","3.93K","0.55%"
"01/17/2025","8,955.00","8,522.00","9,036.00","8,508.00","7.32K","4.99%"
"01/16/2025","8,529.00","8,636.00","8,745.00","8,500.00","6.97K","-2.48%"
"01/15/2025","8,746.00","8,856.00","8,900.00","8,659.00","3.75K","-1.25%"
"01/14/2025","8,857.00","8,860.00","9,080.00","8,812.00","3.80K","0.11%"
"01/13/2025","8,847.00","8,644.00","8,873.00","8,550.00","4.54K","3.11%"
"01/10/2025","8,580.00","8,825.00","8,825.00","8,512.00","6.86K","-2.54%"
"01/09/2025","8,804.00","9,090.00","9,237.00","8,610.00","8.09K","3.39%"
"01/08/2025","8,515.00","9,017.00","9,050.00","8,500.00","9.05K","-5.48%"
"01/07/2025","9,009.00","8,999.00","9,225.00","8,914.00","3.88K","-0.23%"
"01/06/2025","9,030.00","9,171.00","9,380.00","8,858.00","7.23K","0.11%"
"01/03/2025","9,020.00","9,090.00","9,188.00","8,935.00","2.96K","0.51%"
"01/02/2025","8,974.00","9,133.00","9,272.00","8,785.00","3.99K","-1.85%"
